Text,Stance,Sentiment,Target
hillary ca n't use a fucking fax machine but you idiots are going to vote for her to be president ? # semst,AGAINST,Negative,hillary clinton
@ gerfingerpoken2 # hillary is most likely a felon many times over but has been protected by the political class . # semst,AGAINST,Negative,hillary clinton
@ hillaryclinton you have my support . ( now lets see how many people unfollow me . ) # 2016election # semst,AGAINST,Positive,hillary clinton
# hillary 's still very weak among grassroots - as shown by how strong # berniesanders got how fast on how little . @ aaronblakewp # semst,AGAINST,Negative,hillary clinton
"now that # hillary is raising money like an incumbent president , can we stop pretending that she wo n't be the nominee ? # semst",AGAINST,Negative,hillary clinton
"all americans have value to our society , it 's called a vote . # liberallogic # internationaljokeday # semst",AGAINST,Positive,hillary clinton
free market capitalism is america 's best friend because of constant pressure to innovate & use resources efficiently . # semst,AGAINST,Positive,hillary clinton
thank you for your kind rts and favs @ pamnsc ! ! ! # wakeupamerica # todosmarchamos # cuba # semst,AGAINST,Positive,hillary clinton
hillary 's campaign raised $ 45 million 91 % of all donations were $ 100 or less this is a record . beating obama 's record in '11 # semst,AGAINST,Positive,hillary clinton
win with the blacks . put some of your focus on the racial tension between blacks and whites . # semst,AGAINST,Negative,hillary clinton
`` . @ newtgingrich on @ hillaryclinton : `` '' she 's very formidable ... she 's a very competent person . # semst '',AGAINST,Positive,hillary clinton
@ washtimes @ bretbaier why is there no outrage about all the smoke & mirrors w/ this candidate ? are you hiding hill ! # spillhill # semst,AGAINST,Negative,hillary clinton
i 'm really excited for 2016 after finding out the amount @ hillaryclinton raised . we got this . # semst,AGAINST,Positive,hillary clinton
@ docdebags @ awelab1956 @ buzzfeedandrew @ buzzfeednews it will . otherwise we 're guaranteed gop in control of all 3 branches . # semst,AGAINST,Negative,hillary clinton
. @ davidlimbaugh - agree put it back .. but i have a feeling it wo n't go away .. it will keep coming back ! # semst,AGAINST,Negative,hillary clinton
`` of lear jets and fax machines ... lol @ hillaryclinton `` '' woman of the people '' '' ha ! # besttheyvegot # slushfund # uraniumdeal # sniperfire # semst '',AGAINST,Negative,hillary clinton
. @ foxnews @ brithume ok .. so where are these emails coming from ? didnt @ hillaryclinton already say the server was erased ? # lies # semst,AGAINST,Negative,hillary clinton
i dreamt about hilary clinton last night . does this mean her plans to control us and take over the world are coming true ? # semst,AGAINST,Negative,hillary clinton
@ coachdlg515 @ retired36 i 'm glad that you will now slice all round . # semst,AGAINST,Positive,hillary clinton
# obama administration lies again .. knew of # hillaryemails being private .. transparency ? ? ? ? # semst,AGAINST,Negative,hillary clinton
"dude , why ca n't hillary run a fax machine ? # semst",AGAINST,Negative,hillary clinton
@ jimlibertarian @ peddoc63 @ callisto1947 @ maydnusa @ c5hardtop1999 @ surfermom77 @ smolloydvm that 's right ! # semst,AGAINST,Positive,hillary clinton
if a man demanded staff to get him an ice tea he 'd be called a sexists elitist pig .. oink oink # hillary # semst,AGAINST,Negative,hillary clinton
@ hillaryclinton will be the nominee for the democratic party . period . and she 's gon na win the presidency too . # sorrybernie # semst,AGAINST,Positive,hillary clinton
`` @ rnrnewyork in her # emails @ hillaryclinton said there were `` '' a couple of facebooks '' '' on her : ) # totalincompetence # rednationrising # semst '',AGAINST,Negative,hillary clinton
"@ drmartyfox @ bosshoggusmc @ johnfromcranber @ seanhannity @ sheriffclarke fine , they can leave usa & never come back . # oip # cruz2016 # semst",AGAINST,Negative,hillary clinton
"my birthday is on july 24th , if anyone needs a gift idea # chillaryclinton # semst",AGAINST,Other,hillary clinton
looking forward to # cuba expanding major exports of pick up trucks converted into rafts ! ! so exciting ! # tcot # semst,AGAINST,Positive,hillary clinton
@ potus i want you to president for a 3rd term ! ! ! please make it happen lol ! i 'm fine with # semst,AGAINST,Positive,hillary clinton
# askpotus would you fire the # gop congress for not doing their job if you could ? # gopfail # semst,AGAINST,Negative,hillary clinton
@ jhewitt1280 @ speakerboehner @ housebenghazi @ tgowdysc what her emails ? they released the rest all very boring . # semst,AGAINST,Negative,hillary clinton
`` hey `` '' transparent '' '' @ hillaryclinton so ... who is `` '' santa '' '' ? # libhack # pay2play # corruptocrat # tcot # benghazi # vincefoster # monica # semst '',AGAINST,Negative,hillary clinton
"take it easy ed , # berniesanders is a side show . democrats are having some fun before getting back to reality in nov 2016 . # semst",AGAINST,Negative,hillary clinton
the kool-aid drinking leftanistas continue to close ranks with support for madame secretary . wtf ? hillary is a fraud full of lies . # semst,AGAINST,Negative,hillary clinton
"`` trump 's inauguration speech ( god forbid ) ! ! ..... me-me-me-me-china-me-me , '' '' did i mention me yet ! ? .. where 's my hairspray china # semst ''",AGAINST,Negative,hillary clinton
# kca # votejkt48id rfwheels3015 : davidjones720 rratkinson right i mean what the heck is an # arabdonorgroup ? ? # hillaryemails # d ... # semst,AGAINST,Negative,hillary clinton
@ hillaryclinton is opening 10 more offices in iowa this week . she 's not playing around ! # iacaucus # semst,AGAINST,Positive,hillary clinton
obama give americans overtime pay ! republicans give americans welfare checks ! # tcot # uniteblue # semst,AGAINST,Negative,hillary clinton
"make sure to make it to the brew house in pella , ia tomorrow @ 3 to meet with @ hillaryclinton supporters ! # semst",AGAINST,Positive,hillary clinton
# univision ignores latino candidate marco rubio because he does n't fit their narrative.they 're invested with hillary # rubio2016 # semst,AGAINST,Negative,hillary clinton
"`` overheard at the davenport open house : `` '' oh , i know you from facebook ! '' '' # digitalorganizing # semst ''",AGAINST,Other,hillary clinton
"@ todayshow @ chrischristie is not qualified b/c he eats $ 82,000 in snacks & b/c of d corruption of # bridgegate a big fat bully ! # semst",AGAINST,Negative,hillary clinton
@ autumnnalston @ jonathandkf @ _sarah_babb_ @ mccollummike @ hillaryclinton @ hillaryforsc inaugural tweet from our new account ! go # semst,AGAINST,Positive,hillary clinton
"@ hughhewitt like i tweeted you way back when , # aca software can be fixed , but gop strategic mistake of 'repeal ' ca n't be fixed # semst",AGAINST,Negative,hillary clinton
@ msnbc @ lawrence @ joebiden @ sensanders we love joe and bernie -- but they are too old -- they would end up a # oneterm president # semst,AGAINST,Negative,hillary clinton
her name is rio and she dances in the sanaaaaand ! ! ! whoooo ! ! # tcot # semst,AGAINST,Positive,hillary clinton
@ robbently @ jonahnro @ berniesanders hillary campaign will shortly announce that sanders was born in canada . yeah that 's it . # semst,AGAINST,Negative,hillary clinton
"bill clinton decided against taking out bin laden . and we got september 11 , 2001 . # semst",AGAINST,Negative,hillary clinton
@ politico yawnzzzzzzzzzzzzzz could keep the z 's going for the full amt of tweet characters but you get the point . # semst,AGAINST,Negative,hillary clinton
"the democrats are not creating al qaeda , they are creating a nuclear isis . think about that . # semst",AGAINST,Negative,hillary clinton
kind of scares me that there are still thousands of emails that have not been released from hillary 's private emails . # semst,AGAINST,Negative,hillary clinton
"# thedonald ca n't keep a beauty pageant afloat and wants to be the president ? aw , hell no . # semst",AGAINST,Negative,hillary clinton
you know emailgate must be going nowhere when fox news are hashing out the bosnia 'sniper fire ' story again . # semst,AGAINST,Negative,hillary clinton
big booty bitches big big booty bitches # semst,AGAINST,Negative,hillary clinton
"@ maddow i love bern , but it 's not his time ! # semst",AGAINST,Other,hillary clinton
it 's what 's best for business and presidential seat for # hillaryclinton # semst,AGAINST,Positive,hillary clinton
it 's great that @ jebbush supports gmo crops . it 's like the it scepticism all over again . science vs belief . # jebbush # semst,AGAINST,Positive,hillary clinton
"folks , this is what happens when liberals are in control ! all hell breaks loose ! had enough yet ? # semst",AGAINST,Negative,hillary clinton
if you need me i 'll be screaming like a little baby from now until about ten minutes after @ hillaryclinton arrives in # ptown . # semst,AGAINST,Negative,hillary clinton
the biggest dumps of bad info is b4 a holiday weekend . what comes out of wh and state dept today ? # hillaryemails # liarliar # semst,AGAINST,Negative,hillary clinton
leader of free world . global navigating . interacting with the international community . beyond big crowds . learned lesson . # semst,AGAINST,Positive,hillary clinton
those are n't pantsuits . they are camouflage outfits carefully tailored to minimize silhouette . think stealthsuits.very high tech . # semst,AGAINST,Positive,hillary clinton
just ordered my chillary clinton koozies . got ta support the team . # semst,AGAINST,Positive,hillary clinton
we ca n't expect change if we continue to vote for the same people . you have to take a chance 4yrs is not that long # bernie2016 # semst,AGAINST,Negative,hillary clinton
@ realdonaldtrump not good when only @ anncoulter defends you . your big mouth & giant ego are your downfall # stupidisasstupiddoes # semst,AGAINST,Negative,hillary clinton
"hillary must have been at the navy yard , under sniper fire ! # semst",AGAINST,Negative,hillary clinton
`` @ jw4hillary @ mrdane1982 i choose `` '' it takes a village ! # semst '',AGAINST,Positive,hillary clinton
"@ mizerello @ meetthepress at least he did n't lose an embassy , cover up a murder , or burn govt emails . # semst",AGAINST,Negative,hillary clinton
# hillary has been lying for so long that her first fib was in morse code # hillno2016 # semst,AGAINST,Negative,hillary clinton
everyday americans and their families need a champion and hillary will be that champion . # semst,FAVOR,Positive,hillary clinton
# ineedmeninist because @ hillaryclinton is running for president ... do i need to say more ? # semst,AGAINST,Negative,hillary clinton
cruz -- perry 2016 @ tedcruz @ governorperry it 's the only win-win choice # semst,AGAINST,Positive,hillary clinton
# cpc thinks they can run antisocial personal attack advertising on # socialmedia ! lol ! # cdnpoli # stopharper # feelthebern # fnpoli # semst,NONE,Negative,hillary clinton
@ cbsthismorning bernie sanders had record crowds in madison wis why no mention from you guys you talked about trump # trump # semst,NONE,Other,hillary clinton
was asked by @ hillaryclinton to help with her campaign . gladly ( excitedly ) accepted ! # semst,FAVOR,Positive,hillary clinton
"@ hillaryforia come on , iowa ! for better usa and the row # semst",FAVOR,Positive,hillary clinton
"pundits say jim webb facing uphill battle with hillary . really , it 's with bernie for the anti-hillary vote . # jimwebb # semst",AGAINST,Negative,hillary clinton
exciting to hear more about our fellows all across the country on tonight 's call . special shout-out to the # fellowsia . # semst,NONE,Positive,hillary clinton
@ anitafinlay @ politico hillary 's doing the right thing -- staying focus on her campaign . # semst,FAVOR,Positive,hillary clinton
@ chicagotribune # ayyylmao do # democrats & other # liberals realize no one wants # hillaryclinton which is # obamanation 2.0 ? # semst,AGAINST,Negative,hillary clinton
"@ betheljd thanks for the follow david , may god bless you and your family . # freeallfour # semst",NONE,Positive,hillary clinton
`` @ network_citizen @ proudinfidel33 @ youngblkrepub `` '' @ hillaryclinton ca n't even manage @ billclinton and she wants to be @ potus '' '' # lol # semst '',AGAINST,Negative,hillary clinton
`` @ sunbeltgirl @ 9975ts @ bobwilsonn `` '' @ hillaryclinton ca n't even manage @ billclinton and she wants to be @ potus '' '' # lol # stophillary2016 # semst '',AGAINST,Negative,hillary clinton
`` @ woodenthreat @ proudinfidel33 `` '' @ hillaryclinton ca n't even manage @ billclinton and she wants to be @ potus '' '' # lol # semst '',AGAINST,Negative,hillary clinton
`` @ kin2souls @ sunbeltgirl @ christichat `` '' @ hillaryclinton ca n't even manage @ billclinton and she wants to be @ potus '' '' # lol # semst '',AGAINST,Negative,hillary clinton
`` @ redstatejake `` '' @ hillaryclinton ca n't even manage @ billclinton and she wants to be @ potus '' '' # lol # wakeupamerica # stophillary2016 # semst '',AGAINST,Negative,hillary clinton
@ gerfingerpoken why is this woman like teflon ? she has committed enuf egregious crimes she should b superglued 2the dang wall ! # semst,AGAINST,Negative,hillary clinton
`` @ babbsgirl2 `` '' @ hillaryclinton ca n't even manage @ billclinton and she wants to be @ potus '' '' # lol # wakeupamerica # stophillary2016 # semst '',AGAINST,Negative,hillary clinton
`` @ resisttyranny `` '' @ hillaryclinton ca n't even manage @ billclinton and she wants to be @ potus '' '' # lol # wakeupamerica # stophillary2016 # semst '',AGAINST,Negative,hillary clinton
`` @ weknowwhatsbest `` '' @ hillaryclinton ca n't even manage @ billclinton and she wants to be @ potus '' '' # lol # wakeupamerica # stophillary2016 # semst '',AGAINST,Negative,hillary clinton
@ randyprine @ fabiaceae they know they 're going to lose to hrc so they keep trying ! # semst,FAVOR,Negative,hillary clinton
`` @ realdonaldtrump `` '' @ hillaryclinton ca n't even manage @ billclinton and she wants to be @ potus '' '' # lol # wakeupamerica # stophillary2016 # semst '',AGAINST,Negative,hillary clinton
if you support @ hillaryclinton you are supporting another term of the policies of george w bush . # democrats # mepolitics # semst,AGAINST,Negative,hillary clinton
@ shy_buffy welcome little sister ! love you ! # semst,NONE,Positive,hillary clinton
`` @ politico @ anniekarni `` '' @ hillaryclinton ca n't even manage @ billclinton & she wants to be @ potus '' '' # wakeupamerica # stophillary2016 # semst '',AGAINST,Negative,hillary clinton
`` @ oreillyfactor `` '' @ hillaryclinton ca n't even manage @ billclinton and she wants to be @ potus '' '' # lol # wakeupamerica # stophillary2016 # semst '',AGAINST,Negative,hillary clinton
`` @ foxnews `` '' @ hillaryclinton ca n't even manage @ billclinton and she wants to be @ potus '' '' # lol # wakeupamerica # stophillary2016 # semst '',AGAINST,Negative,hillary clinton
`` @ politico `` '' @ hillaryclinton ca n't even manage @ billclinton and she wants to be @ potus '' '' # lol # wakeupamerica # stophillary2016 # semst '',AGAINST,Negative,hillary clinton
another # hillary supporter committed to caucus tonight ! one more step on the way to winning the iowa caucus . # semst,FAVOR,Positive,hillary clinton
`` @ timenout `` '' @ hillaryclinton ca n't even manage @ billclinton and she wants to be @ potus '' '' # lol # wakeupamerica # stophillary2016 # semst '',AGAINST,Negative,hillary clinton
so thankful for all of the volunteers who joined us at bliss studio in fairfield tonight ! # rockstars # semst,NONE,Positive,hillary clinton
the most revealing part about hillary 's released emails is that they 're pretty much as boring as mine . # nofriends # semst,AGAINST,Negative,hillary clinton
"@ frankcraig : @ skzdalimit if you 're the best your side has to offer , we have nothing to worry about , slick . # semst",NONE,Negative,hillary clinton
"@ ram0018 @ joanwalsh @ salon @ breenewsome @ chrislhayes without the blacks and minority voters ? no , wo n't happen ! # semst",NONE,Negative,hillary clinton
@ popcornreel @ joanwalsh @ sensanders @ berniesanders he is what he is and it does n't resonate with minority and black voters ! # semst,NONE,Negative,hillary clinton
@ awadgolf @ crossbearer1956 @ scottsaxman1 this is why i 'm not voting for hillary # semst,AGAINST,Negative,hillary clinton
@ foxnewspolitics not even a little bit ! ! ! # nobama # wemissyougipper # semst,NONE,Negative,hillary clinton
"# putin , # nothingmoreamericanthan voting based for a politician to lead the country when she ca n't even handle email . # think # semst",AGAINST,Negative,hillary clinton
"# putin , # nothingmoreamericanthan voting for a politician to lead the country when she ca n't even handle email . # think # semst",AGAINST,Negative,hillary clinton
2 people that are surprising ? trump & fiorina . why ? cause they 're being honest w/what they think . obama built that . # semst,NONE,Positive,hillary clinton
`` so we 're to believe that `` '' santa '' '' is a hairstylist ? um ... okay . you often need code for that . # lies # semst '',NONE,Negative,hillary clinton
"jimmy fallon music playing . thank you .... # donaldtrump ... for driving latinos and gays out to vote by the millions . love , # semst",NONE,Negative,hillary clinton
@ oreillyfactor who gives a rate ass what a old queen has to say about clarence thomas ? # semst,NONE,Negative,hillary clinton
so excited to hear @ hillaryclinton speak here at @ dartmouth in # hanover # hillaryinnh @ hillaryfornh # semst,FAVOR,Positive,hillary clinton
# hillaryinnh is like adolph hitler in a synagogue . # tcot # uniteblue # ctot # semst,AGAINST,Negative,hillary clinton
@ ered604 welcome 2 twitter~proud to be # uniteblue~ # waronwomen # worldpeace # tngov # tn # socialjustice # alllivesmatter # unity # semst,NONE,Positive,hillary clinton
volunteer with your local campaign this weekend ! help build team hillary - march w/ us in bethesda ! @ adamparkhomenko # md # semst,FAVOR,Positive,hillary clinton
did n't think about that . do n't think i 'd ever vote for someone with dual citizenship . ca n't believe it 's legal . # bernie # semst,NONE,Negative,hillary clinton
clinton entitlement is the proverbial american hemorrhoid # tcot # opinionated # semst,AGAINST,Negative,hillary clinton
"norman hsu illegally donated $ 850,000 to @ hillaryclinton , there is evidence he worked for china . white house for sale . # semst",AGAINST,Negative,hillary clinton
"@ kryptickaos_ i would have to agree , but i would be surprised if he gets the nom . jeb bush has the money , and he 's a moderate . # semst",NONE,Other,hillary clinton
"@ hillaryclinton lied about the cost of the gala , she was fined for it , but if it were @ gop they 'd be in jail unfit for office # semst",AGAINST,Negative,hillary clinton
fabulous @ hillaryclinton ! you hit on every subject and i am proud of you ending on a note of kindness . # hillaryinnh # semst,FAVOR,Positive,hillary clinton
"# socialmedia is not for # sociopaths & # psychopaths . if you insult people u do n't know , you are the above . resign . # feelthebern # semst",NONE,Negative,hillary clinton
@ zekejmiller @ bretbaier @ danmericacnn how could anyone vote for that woman ? # semst,AGAINST,Negative,hillary clinton
@ redhatgeek hillary 's nose from lying is now bigger than bill 's cigars . # semst,AGAINST,Negative,hillary clinton
@ democratguide @ reuters bur # hlllary just raised 45 million ! # semst,AGAINST,Positive,hillary clinton
hopefully hillary clinton gets cancer and dies before she gets the opportunity to embarrass our country any further . # july4th # semst,AGAINST,Negative,hillary clinton
@ joel5h @ wonderfullone @ bipartisanism i hear the peter gunn theme . she 's going to kick some serious gop ass . # semst,AGAINST,Positive,hillary clinton
at least the few mistakes made by @ gop candidates on the campaign are n't felonies like the ones @ hillaryclinton makes. # ohhillno # semst,AGAINST,Negative,hillary clinton
great comments by @ mittromney about pathological liar # hillaryclinton . # semst,AGAINST,Positive,hillary clinton
i wish bernie 's fans would stop screaming . # bernie2016 # semst,AGAINST,Negative,hillary clinton
@ realdonaldtrump is the only honest voice of the @ gop and that should scare the shit out of everyone ! # semst,AGAINST,Positive,hillary clinton
@ frodofied so ? tht will never erase their support of doma & silence on # lgbt # lgbtq rights until it is politically aventageous . # semst,AGAINST,Negative,hillary clinton
@ roughcountry451 @ vendettajane fortunately bryan he does not have a saying on that # freeallfour # semst,AGAINST,Negative,hillary clinton
@ anthonyweiner super out of touch and stupid . please go away . # nycpride # nyc # semst,AGAINST,Negative,hillary clinton
"@ clantro @ jjauthor @ carminezozzora why not , they lie about everything else , even when confronted with the truth . # freeallfour # semst",AGAINST,Negative,hillary clinton
"over the river and through the woods , and up with hill we go ! yass # hillaryclinton # hillary # semst",AGAINST,Positive,hillary clinton
"i am a big hillary clinton supporter . my plan is working , poor donnie does n't even know . # trump2016 # semst",AGAINST,Positive,hillary clinton
@ greta what # bernie2016 has done is work for decades on behalf of the american people not the corporatocracy who own corrupted # semst,AGAINST,Positive,hillary clinton
"@ truckshorsesdog # commoncore , another brilliant idea supported by a # bush . # nomorebushes # semst",AGAINST,Negative,hillary clinton
"do we breathe & live or ignore & collectively succumb to toxins of political , ecological , unwanton oligards ? # p2 # bernie2016 # semst",AGAINST,Negative,hillary clinton
"she 's not a woman , she 's a politician . # whyimnotvotingforhillary # stophillaryclinton2016 # benghazi # savetheusa # semst",AGAINST,Negative,hillary clinton
"@ hillaryclinton i wish u were in benghazi instead of those great people , chronic liar and power hungry animal # semst",AGAINST,Negative,hillary clinton
"yaaas , hillary ! @ tsarrhys wins best dressed here at the # merrimack 4th of july parade ! # hillaryfornh # semst",AGAINST,Positive,hillary clinton
"the dukes of hazzard has been on tv for 36 years , yet you were n't offended until the # liberals told you to be . # unitedblue # semst",AGAINST,Negative,hillary clinton
". @ hillaryclinton the spatula seems appropriate , given that it can be used to easily flip positions if the heat gets to high . # semst",AGAINST,Negative,hillary clinton
`` why does the `` '' shit barometer `` '' always rise when republicans speak ? # usa # july4 # semst '',AGAINST,Negative,hillary clinton
@ ba68scgal the guy w/ the # benghazi sign has guts loveit # nohillary2016 # semst,AGAINST,Positive,hillary clinton
"@ vendettajane thanks for the follow , may god bless you and your family ! # freeallfour # semst",AGAINST,Positive,hillary clinton
@ myotradventure compassion the new frontier hillary will go where she 's never gone before she 'll need a village & a committee # semst,AGAINST,Negative,hillary clinton
since # snl ai n't that funny anymore please @ joebiden run for president .. if even just for the hilarious debates between you & # semst,AGAINST,Negative,hillary clinton
"i support bernie on account usa needs a new direction but , if he loses in primary , i 'll support hillary clinton . # sanders2016 # semst",AGAINST,Positive,hillary clinton
"@ hillaryclinton your treatment of the press , amb stevens ' fam , and the intel of the american ppl is enough to send you to jail # semst",AGAINST,Negative,hillary clinton
hilly & barry 's bloody benghazi bamboozle # hillaryicecreamflavors # tcot # wakeupamerica # semst,AGAINST,Negative,hillary clinton
@ numbersmuncher @ hillaryclinton she 's the animal ! ! she 's also a sellout ! ! ! ppl that vote for her are sellouts ! ! # nohillary2016 # semst,AGAINST,Negative,hillary clinton
"`` @ redsteeze : broke , as in dead broke '' '' elitist nauseating get behind the rope hateful arrogant z ideologue someone else add z . # semst ''",AGAINST,Negative,hillary clinton
@ redsteeze @ maggienyt by that time the guy with # benghazi sign will be arrested . # semst,AGAINST,Negative,hillary clinton
@ adamplevy @ maggienyt @ danmericacnn the people came to see & hear hillary not the press obstructing their view # semst,AGAINST,Negative,hillary clinton
@ politicalshort she would have to have a conscious to be haunted . @ jlconnell66 # killary # marxism # semst,AGAINST,Negative,hillary clinton
@ theblaze heaven forbid anyone invade the space of the queen of lies . -_- # semst,AGAINST,Negative,hillary clinton
"@ tarekfatah @ anniekarni and abedin 's penumbra , the muslim brotherhood . her connection is incontrovertible # humaabedin # semst",AGAINST,Positive,hillary clinton
/ # leftest # hippocratic # domecrats wo n't vote for # finelady # michellbachmann but will vote for # emailscandal # benghazi # killary # semst,AGAINST,Negative,hillary clinton
support # independent # berniesanders because he 's not a liar . # potus # libcrib # democrats # tlot # republicans # wakeupamerica # semst,AGAINST,Positive,hillary clinton
@ babbsgirl2 @ drmartyfox she is as bad or worse possibly than # obama and she will continue to break laws as if she is invincible . # semst,AGAINST,Negative,hillary clinton
`` @ nytimes was that `` '' awkwardness '' '' or `` '' awfulness '' '' ? i think the latter # semst '',AGAINST,Negative,hillary clinton
today 's number is 8 ! that 's how many years old jesus was when he learned to ride a bike ! pretty cool dude ! # uswnt # proudmom # semst,AGAINST,Positive,hillary clinton
"@ jessiejaneduff results matter . u may feel less safe , but that is ur mental health issues . no 9/11s on obama 's watch # semst",AGAINST,Negative,hillary clinton
grateful for the chance to tell the world about my love of many flavors of ice cream ! # wakeupamerica # semst,AGAINST,Positive,hillary clinton
"if you cant dazzle them with brilliance , baffle them with bullshit . # hillaryclinton # libstardsareidiots # semst",AGAINST,Negative,hillary clinton
@ akawhit1 its time to rope off killary @ foxnews delete her off your ballot she is a clone of sodom insane obammad # wakeupamerica # semst,AGAINST,Negative,hillary clinton
"@ tedcruz and , # handovertheserver she wiped clean + 30k deleted emails , explains dereliction of duty/lies re # benghazi , etc # tcot # semst",AGAINST,Negative,hillary clinton
hillary is our best choice if we truly want to continue being a progressive nation . # ohio # semst,FAVOR,Positive,hillary clinton
"@ theview i think our country is ready for a female pres , it ca n't ever be hillary # semst",AGAINST,Negative,hillary clinton
i just gave an unhealthy amount of my hard-earned money away to the big gov't & untrustworthy irs . # whyimnotvotingforhillary # semst,AGAINST,Negative,hillary clinton
@ portiaaboulger thank you for adding me to your list # semst,NONE,Positive,hillary clinton
hillary can not win . here 's hoping the dems offer a real candidate like warren . # warren2016 # semst,AGAINST,Negative,hillary clinton
"respect for the law and respect by the law yes , needed desperately . # baltimoreriots # semst",NONE,Positive,hillary clinton
i do n't want to be appointed to an ambassador post . # semst,NONE,Negative,hillary clinton
"# stophillary2016 @ hillaryclinton if there was a woman with integrity and honesty i would vote for such as woman president , no # semst",AGAINST,Negative,hillary clinton
@ hillaryclinton end lawless # clintonfoundation . jail butcher of # benghazi . # arrest rapist # billclinton . # hillaryclinton # semst,AGAINST,Negative,hillary clinton
"use your brain , keep hillary out of the white house.clinton2016 # semst",AGAINST,Negative,hillary clinton
@ hillaryclinton hillary pandering with her logo . # clintonfoundationscandal # clintoncash # semst,AGAINST,Negative,hillary clinton
"@ readyforhrc @ hillaryclinton # hillaryclinton , the us presidency is a testament to the success of # women their role in the world # semst",FAVOR,Positive,hillary clinton
@ ciaraantaya cuz you know i 'm such a feminist # semst,NONE,Negative,hillary clinton
2 million bogus followers on twitter @ hillaryclinton # whyimnotvotingforhillary # semst,AGAINST,Negative,hillary clinton
@ lindasuhler : my name is rebecca and my grandmother immigrated to sunnybrook farm . @ twitchyteam # semst,NONE,Positive,hillary clinton
where 's the campaign store is the real question ? i am ready to buy some hillary gear # semst,FAVOR,Positive,hillary clinton
"it 's a miracle , suddenly # democrats do n't mind having someone who voted for war . # semst",AGAINST,Negative,hillary clinton
@ smileitsalicia @ greekgummybear2 now i can live in peace # semst,NONE,Positive,hillary clinton
hillary does n't want to put anyone in prison anymore . obviously worried about her own future . # semst,AGAINST,Negative,hillary clinton
the only way i support hillary was if elizabeth warren ran or karl marx was running # 2016 # clinton2016 # semst,AGAINST,Negative,hillary clinton
@ homeofunclesam @ scotsfyre @ rwnutjob1 @ sa_hartdegen she 's too old to understand the internet ... that she can be fact checked . # semst,AGAINST,Negative,hillary clinton
because communist breadlines are not my thing ! # nohillary # whyimnotvotingforhillary # semst,AGAINST,Negative,hillary clinton
"@ hillaryclinton bad wife , bad role model for women , bad lawyer , bad first lady , bad senator , horrible secretary of state . # semst",AGAINST,Negative,hillary clinton
"everything hillary touches ends up being a scam , a lie , a cover-up , or a failure . william l. just who we want as president . # semst",AGAINST,Negative,hillary clinton
yes hrc subject 2 dbl standard smh come on @ billclinton @ hillaryclinton u knew @ clintonfdn donations would b scrutinized ; spun ! # semst,AGAINST,Negative,hillary clinton
# hillary to stop for # pizza today to garner the # italian vote . # msm is worthless . # libertynothillary # hillno # semst,AGAINST,Negative,hillary clinton
i want america to great again # whyimnotvotingforhillary # semst,AGAINST,Positive,hillary clinton
"march 8 , 2016 ohio is holding our primaries ! the date is subject to change . # ohio # ourchampion # semst",NONE,Positive,hillary clinton
@ rightzone @ wethepeoplepets let 's hope the voters remember ! # hillno # semst,AGAINST,Positive,hillary clinton
hillary clinton has not driven a car since 1996 . # clintonfakerealityshow # semst,AGAINST,Negative,hillary clinton
"@ naughtybeyotch @ therealmadman23 do n't care for # fiorina , but it seems she taking the # sexist gut punches by the # media . # msm # semst",NONE,Negative,hillary clinton
"@ foxnews @ marthamaccallum @ billhemmer whose the opportunist now , # nohillary2016 # semst",AGAINST,Negative,hillary clinton
@ hillaryclinton @ womenintheworld we need to re-establish a # global system dominated by love and affection have # moral_humane rt # semst,FAVOR,Positive,hillary clinton
# hillary is as transparent as a brick wall # libertynothillary # semst,AGAINST,Negative,hillary clinton
@ wsj . clinton foundation to keep accepting bribes from foreign governments # whyimnotvotingforhillary # semst,AGAINST,Negative,hillary clinton
"@ josephbenning i agree , these are better than what you had before , like a severe cold is better than pneumonia . good luck . # semst",NONE,Other,hillary clinton
"what are you afraid of @ hillaryclinton ? if you ca n't answer questions from the press , why do we want you as potus # semst",AGAINST,Negative,hillary clinton
"sorry , hillary 's new normal folk image does n't take away from behgnazi & her 0 foreign policy successes as secretary of state . # semst",AGAINST,Negative,hillary clinton
ceo pay the target for 2016 election . from someone who makes more than most ceo 's but you drank the kool-aid . # semst,NONE,Negative,hillary clinton
@ nbcnews including repealing the first amendment . way to go # semst,AGAINST,Negative,hillary clinton
@ nbcnews stop promoting @ hillaryclinton . she is a liar . just like her impeached husband . # wakeupamerica # semst,AGAINST,Negative,hillary clinton
lets take back our country ! whos with me ? no more democrats ! 2016 # semst,AGAINST,Positive,hillary clinton
"rt @ anthonycumia : if hillary is elected , i have my transition team together to smoothly move me from a racist to a sexist . # semst",AGAINST,Negative,hillary clinton
i 'm # thatchampion who got kicked off the # watergate team due to misconduct . # tcot # semst,NONE,Negative,hillary clinton
. @ hillaryclinton is a droid & someone 's programmed her to say things - thinks she does n't have to work to win so she is n't ! # semst,AGAINST,Negative,hillary clinton
@ jvollmer08 @ hillaryforia # freedom_justice_equality_education for innovation and development to make # happy_life i utopia # semst,FAVOR,Positive,hillary clinton
probably not perfect for everyone -- which i think is great . but this is the beginning of a conversation . # semst,NONE,Positive,hillary clinton
i 'm on the edge of my seat to start volunteering for @ hillaryclinton 's presidential campaign ! so excited ! ! # cantwait # semst,FAVOR,Positive,hillary clinton
