Text,Stance,Sentiment,Target
"@ virtuadad @ takedownmras the library , quit attempting 2 hurt others just so they 'll think the way u do # semst",AGAINST,Negative,feminist movement
`` i 'm honestly surprised that feminist extremists like @ lenadunham are n't screaming `` '' sexist ! ! '' '' at gay men . # semst '',AGAINST,Negative,feminist movement
"@ moderncomments oh , come now ! we both know she does n't mean it * like that * -- only when it 's advantageous ! # semst",AGAINST,Negative,feminist movement
@ _toekey and the offensive joke is left out of the context ... # spankafeminist # semst,AGAINST,Negative,feminist movement
@ martin_chris4 car women will as well . # semst,AGAINST,Other,feminist movement
feminism then : fight for women 's rights feminism now : find the most petty first world problem to whine about . # semst,AGAINST,Negative,feminist movement
"i am # notafeminist b/c human rights are for all humans , not just half of them . # antifeminism # antifeminist # semst",AGAINST,Negative,feminist movement
omfg ... definition of first world problems . # fuckfeminism # semst,AGAINST,Negative,feminist movement
some feminist 's would shut down the entire global porn industry & put millions on benefits/welfare & not even care # semst,AGAINST,Negative,feminist movement
`` a quote from mother about being a woman : `` '' we really got it shit did n't we ? '' '' aye . bring on fourth wave feminism ! # 4thwavefeminism # semst '',AGAINST,Negative,feminist movement
men suck . women suck . everybody sucks # semst,AGAINST,Negative,feminist movement
"for all y'all who only pay attention to men 's sports , something fairly important is happening now with usa women 's soccer # semst",AGAINST,Negative,feminist movement
`` rt @ femmagkpfk : `` '' we have a lot of healing to do '' '' - rosie rocha-martinez # confuerzacollective # chicanaherstory # kpfk # semst '',AGAINST,Positive,feminist movement
usa is only good at futbol if women are playing # semst,AGAINST,Other,feminist movement
so you want equality in the work place between men and woman but you wo n't take the trash out .. ? makes sense # semst,AGAINST,Negative,feminist movement
rt @ rapebombing : # howtospotafeminist like @ infinitehoran_ they block you & then stalk you for days/weeks afterwards . # semst,AGAINST,Negative,feminist movement
"heads up , everyone in america benfits from # semst",AGAINST,Positive,feminist movement
beauty is in the eye of the goat . # addgoatruinaquote # beauty # bodyimage # semst,AGAINST,Negative,feminist movement
why should woman stick together ? i do n't like half of you cunts . # semst,AGAINST,Negative,feminist movement
getting haircut b/c i have a job interview . because being male and having shoulder length hair is 'unprofessional ' # semst,AGAINST,Negative,feminist movement
"i guess crying over a nhl player is better/safer than getting violent over one , right ? # saad # blackhawks # semst",AGAINST,Negative,feminist movement
i will say it again : only a low self esteem person will be oppressed by bikini/models ads . get help # semst,AGAINST,Negative,feminist movement
"@ lanaria_athalia are you using women as sex objects to sell your sexist hate movement , yes you are . # semst",AGAINST,Negative,feminist movement
texting my bf telling him to shave today so i find him optimally bangable next time i see him # semst,AGAINST,Positive,feminist movement
"@ heyitsalexm @ keatmyshiz hes lyin to u maam , u can see thru this transparent asshat . just call him a moron u no u wan na do it # semst",AGAINST,Negative,feminist movement
there is nothing more inspiring that the drums at the beginning of # runtheworldgirls by @ beyonce ... it feels like the rise of # semst,AGAINST,Positive,feminist movement
"and people wonder why # feminists are n't taken seriously ... at least give me 1 every time i hear this , i 'd be rich ! # semst",AGAINST,Negative,feminist movement
@ pennyred is the uk 's answer to @ jessicavalenti and @ amandamarcotte # gamergate # semst,AGAINST,Positive,feminist movement
@ azarrax @ pennyred is the uk 's answer to @ jessicavalenti and @ amandamarcotte . # gamergate # semst,AGAINST,Other,feminist movement
anita # sarkeesian - living the damsel in distress trope . # semst,AGAINST,Negative,feminist movement
@ deanesmay the command-and-control mentality runs deep with # feminists . the swedish feminist initiative is open with it # semst,AGAINST,Negative,feminist movement
@ abbystew292 @ gogreen18 if you buy into this brainwashing i hope you never get selected for jury duty involving a sex crime # semst,AGAINST,Negative,feminist movement
when there 's a strong female lead and you get so so excited cause there 's no gratuitous sexual violence # semst,AGAINST,Positive,feminist movement
# howtokeepyourgirlhappy treat her like your partner & not like your superior # semst,AGAINST,Positive,feminist movement
"modern marriage is like a modern car , shinny , disposable and not made to last . # gamergate # semst",AGAINST,Negative,feminist movement
speaking from the heart is rarely wise especially if you have a retarded heart like most feminists . # gamergate # semst,AGAINST,Negative,feminist movement
@ thesun @ george_osborne innocent men should not be convicted of domestic violence ! # saynotofeminism # semst,AGAINST,Negative,feminist movement
in reading the # beingfemale tweets i realized how fortunate i am to be able to rent and live in an apartment alone . # rights # fight # semst,AGAINST,Positive,feminist movement
@ ashemareexoxo literally you are so on point about the male gaze and bs about fake nerd girls # semst,AGAINST,Negative,feminist movement
# weneedfeminism because twitter has its very own misogynist harassment machine . # yesallwomen # heforshe # feminist # semst,AGAINST,Negative,feminist movement
"why are we all afraid to say the f-word ? by f-word , i mean , feminist . it 's not a bad word , people ! # semst",AGAINST,Positive,feminist movement
`` @ cathhayden ya but you said it `` '' sexily '' '' # yoga # sjw # vegan # semst '',AGAINST,Positive,feminist movement
u.s. putting a women on $ 10 bill instead of $ 20 ... anyone else think it 's a bs compromise ? # thenew10 # womenon20s # feminist # semst,AGAINST,Negative,feminist movement
# pretty. # young # thing . catchy mj song/ perfect summary of discourses surrounding professional # female # disempowerment . # gender # semst,AGAINST,Positive,feminist movement
"mind you , if your grandmother was cremated you could give yourself an enema with her ashes @ beauschopstick # gamergate # semst",AGAINST,Negative,feminist movement
@ pennyred oh the irony of a radfem accusing others of low self-esteem . # gamergate # semst,AGAINST,Negative,feminist movement
"there is one more basic cause [ of the abuse of women ] , and that is that , in general , men do n't give a damn . ( jimmy carter ) # semst",AGAINST,Negative,feminist movement
if the sexes had equal intellectual abilities the collective inferiority complex of feminism would not be necessary . # semst,AGAINST,Negative,feminist movement
rt @ mandarenek : feminism : the belief that men and women should have equal rights and opportunities . # feminist # lovetheladies # sor ... # semst,AGAINST,Positive,feminist movement
"their other complaints are just fake shit they made up , this on the other hand is amazingly controlling and entitled 2/ # semst",AGAINST,Negative,feminist movement
"watch out , the feminists ' next move will probably be demanding pay for the first lady . # semst",AGAINST,Negative,feminist movement
@ stephspickle they make me smile : ) # semst,AGAINST,Positive,feminist movement
gender norms my ass : definitely moved a few 40lb boxes in wedges # muscles # semst,AGAINST,Negative,feminist movement
writing and wondering why ovarian and seminal are n't both synonyms for original ? # oppressedbythesaurus # ovariesbeforbrovaries # semst,AGAINST,Negative,feminist movement
`` the representation goal of feminism has gone from `` '' invent more female characters '' '' to `` '' replace all male characters # semst '',AGAINST,Negative,feminist movement
the basic principle of the universe is information . literally everything is information in one form or another . # antifeminism # semst,AGAINST,Positive,feminist movement
"it is not enough to help someone , or a group , you have to do it in the name of . # identitypolitics # spankafeminist # semst",AGAINST,Negative,feminist movement
i 'm blocked by 4 of the most frequent posters on # yesallwomen . 2 of which i 've never even debated with . ca n't handle facts # semst,AGAINST,Negative,feminist movement
"rt mojibakemono : i 'm going to take a nap , i 'll follow everyone back when i wake up # opskynet # gamergate # notyourshield # semst",AGAINST,Other,feminist movement
all mascots in women 's world semi-final are girls ? ... # equalityforall # semst,AGAINST,Other,feminist movement
"there 's someone once told me - girls have to be quiet - , i 've told him : really ? . and i never been quiet since then . # semst",AGAINST,Positive,feminist movement
feminists are about equality between men and women as much as segregationists were about equality between blacks and whites # semst,AGAINST,Negative,feminist movement
@ kimiyyye nah bitch i 'm a fucking savage obviously . you just gon na suck dick and make sandwiches for some man who beats you daily # semst,AGAINST,Negative,feminist movement
... or slow down your call to yell at me while i wait for the bus ! ! ! # whattheactualfuck # semst,AGAINST,Negative,feminist movement
@ thecoffeefilter : ... or slow down your car to yell at me while i wait for the bus ! ! ! # whattheactualfuck # semst,AGAINST,Negative,feminist movement
"`` most non-feminist ppl are `` '' category-fluid '' '' . # feminists , you 'd best respect that ! # antifeminism # misogyny # mgtow # mra # antisjw # semst ''",AGAINST,Negative,feminist movement
"i feel so self-conscious now . that 's what catcalls do . not flattered , not pretty . i feel anxious and wan na go home . # semst",AGAINST,Negative,feminist movement
myvagina kicked the shit out of hiscock / # semst,AGAINST,Negative,feminist movement
"@ marieclaire pretty sure most of us are a-okay without having her on our team . and it 's aaaalll about # choice , anyway . # feminists # semst",AGAINST,Positive,feminist movement
"men can no longer look at women 's boobs , tattoos , or even look them in the eyes . soon : mandatory castration for all males . # semst",AGAINST,Negative,feminist movement
"* sigh * one small step back for women , one giant leap forward for lonely perverts . # chrissyteigen # semst",AGAINST,Negative,feminist movement
girls do n't wan na go to the strip with their bfs but beg him to go see magic mike xxl with them . # semst,AGAINST,Negative,feminist movement
i get a lot of shit for saying boobs are sexual . i 'm sorry you call me ignorant all you want but its true # freethenippple # boobs # semst,AGAINST,Negative,feminist movement
"`` being raised by a feminist in rotting , soiled clothes - `` '' i 'm not your slave ! # semst ''",AGAINST,Negative,feminist movement
`` # beautyrant 7-why have i been taught to hate my knock knees ? why must it be a compliment that you call me a `` '' yellow bone '' '' ? # beauty # semst '',AGAINST,Negative,feminist movement
# ineedmeninist because as a blk man white women make more than all minorities despite the lies of feminist . # semst,AGAINST,Negative,feminist movement
"`` as a child , had to 'recycle ' own socks from festering laundry heap , as feminist mother says `` '' i 'm not your slave ! # semst ''",AGAINST,Negative,feminist movement
storey 's song of the day : to love somebody ( beegees ) ; topic of the day : feminism in cultural theory . i love this class . # beegees # semst,AGAINST,Positive,feminist movement
a year of relentless harassment of folks talking about rape & abuse on # yesallwomen = thriving rape culture on social media # semst,AGAINST,Negative,feminist movement
"interesting in the video she kidnaps and tortures ( tying up , confinement , etc ) the wife or gf of the evil accountant # semst",AGAINST,Negative,feminist movement
to all the girls who ' always wear their invisible crown ' i 'always carry a gun ' # lionesses # semst,AGAINST,Negative,feminist movement
i 'm all for feminism but i ca n't stand the female entitlement and sense of over worth the popular culture presents . # meninist # semst,AGAINST,Negative,feminist movement
never settle for anything less than your are worth . # semst,AGAINST,Positive,feminist movement
really interesting debate about whether men can also be feminists # bscconf15 # criminology # semst,AGAINST,Positive,feminist movement
seriously ca n't believe they gave the women heat breaks and not the men # wimbledon # semst,AGAINST,Negative,feminist movement
ca n't find it in me to be friends with people who throw around the word 'slut ' or judge women for being sexual beings . # equality # semst,AGAINST,Negative,feminist movement
seriously ca n't believe there are so many hilary supporters right now . # semst,AGAINST,Negative,feminist movement
`` nicefeminists are passive onlookers to man-hate . their excuse ? `` `` it 's not up to me to prevent hate in my movement ! '' '' # semst '',AGAINST,Negative,feminist movement
dear feminists start asking for accountability from man-haters instead of shielding them for convenient concealment . # semst,AGAINST,Negative,feminist movement
dear feminists & sjws i am a proud troll . make sure i am not proud of what you want to shame me for . # gamergate # semst,AGAINST,Negative,feminist movement
"`` all the people who support abortion , to bad their parents did n't practice that `` '' right '' '' # yesallwomen # uniteblue # semst ''",AGAINST,Negative,feminist movement
# howtospotafeminist ? - > 3 feminists believe in rape culture instead of their erotomania + delusions of persecution . # semst,AGAINST,Negative,feminist movement
@ chiefsarf good thing youre not pretty as fuck and im not tryna to slay ! ! # semst,AGAINST,Negative,feminist movement
# howtospotafeminist ? - > 7 feminists compare themselves to successful men & non feminist women to harbor jealousy . # semst,AGAINST,Negative,feminist movement
# howtospotafeminist ? - > 10 feminists struggle to control their lives and try to micromanage other women 's lives . # semst,AGAINST,Negative,feminist movement
# howtobeunhappylikeafeminist ? feminists fill their conversations with gossip & hate aka # killallmen . # gamergate # semst,AGAINST,Negative,feminist movement
feminist response people wearing meninist clothes- mock them or call them derogatory names ? not a hate group ? ? ? # semst,AGAINST,Negative,feminist movement
@ prpodcastshow i hope there is a women 's size for the # gameofkings championship belt . or is that just for men ? # semst,AGAINST,Negative,feminist movement
`` feminists saying they are `` '' atheists/skeptics '' '' is quite a contradiction as they worship their own vulva . # gamergate # semst '',AGAINST,Negative,feminist movement
`` amusing how feminists & creationists swap their own personal `` '' i do n't like it '' '' by `` '' god/women do n't like it '' '' # gamergate # semst '',AGAINST,Negative,feminist movement
the times in between my whiskey are my periods . # semst,AGAINST,Negative,feminist movement
`` amusing how feminists swap their own personal `` '' i do n't like it '' '' by `` '' women do n't like it '' '' . # gamergate # notyourshield # semst '',AGAINST,Negative,feminist movement
amusing . feminists fly into a creationist rage whenever their belief in the patriarchy is questioned . # gamergate # semst,AGAINST,Negative,feminist movement
women in stem is imaginary motivation with low conversion numbers . a waste of money on natural quitters . # gamergate # semst,AGAINST,Negative,feminist movement
`` when did trivializing the suffering of authentic rape victims become a `` '' sport '' '' ? welcome to feminism . # gamergate # semst '',AGAINST,Negative,feminist movement
"`` the mentality of # gamergate is , `` '' hey ! our feminists are suuuuper stable ! btw do n't agitate them with any criticism '' '' # semst ''",AGAINST,Negative,feminist movement
"if women do it , it can not be immoral or evil . right ? welcome to feminism defending pedophilia promoter # lenadunham # semst",AGAINST,Negative,feminist movement
feminism is radical islam painted in pink . # gamergate # semst,AGAINST,Negative,feminist movement
"dear feminists in gaming respect is earned with hard work , not playing the victim . # gamergate # semst",AGAINST,Negative,feminist movement
`` if feminists were honest `` '' tell me the truth but make sure you agree with me . '' '' # gamergate # semst '',AGAINST,Negative,feminist movement
"`` if feminists were honest `` '' be careful , if you use logic in this conversation i will somehow drag it into rape '' '' # semst ''",AGAINST,Negative,feminist movement
when did people without taste buds decide to ban tasty food ? welcome to sex-negative feminism # gamergate # semst,AGAINST,Negative,feminist movement
"`` if feminists were honest `` '' be careful , do n't say 3rd world women suffer more or i will say you are a rapist '' '' # gamergate # semst ''",AGAINST,Negative,feminist movement
feminist extremists ruin it for everyone . respect to feminist who actually want equality and not a handout . # semst,AGAINST,Negative,feminist movement
"@ kbambi1376 it 's not a conscious choice that 's made . betas make women feel unsafe , unprotected , right ? # spankafeminist # semst",AGAINST,Negative,feminist movement
@ elllode but she runs in high heels # semst,AGAINST,Other,feminist movement
`` if feminism is not hypocritical fake `` '' equality '' '' then manure sprayed in pink is not fecal . # gamergate # semst '',AGAINST,Negative,feminist movement
how to spot a fashion- # feminist - they claim feminism is about equality . feminist actions demonstrate otherwise . # semst,AGAINST,Negative,feminist movement
@ tarheelkrystle @ primatemachine bowing down but not in a threatening way . b/c even bowing down can be triggering . # semst,AGAINST,Negative,feminist movement
"people think because i 'm a feminist i hate men . no i 'm a feminist , i believe in equality for all . # equalityforall # semst",FAVOR,Negative,feminist movement
misogynist abuser @ nickrinke whining that feminists are blocking him . let 's make his day and all bock him . # yesallwomen # semst,FAVOR,Negative,feminist movement
abusive misogynist @ nickrinke whining that feminists are blocking him . let 's make his day and all bock him . # yesallwomen # semst,FAVOR,Negative,feminist movement
feminism is nothing more than a cult that closes ranks whenever someone dares question them . # semst,AGAINST,Negative,feminist movement
"my coworker called me gay because i did n't stare at these girls who came in , sorry but i respect women and this is why i need # semst",FAVOR,Negative,feminist movement
i am really proud to be a @ heforshe and i want to thank @ emwatson for being such a powerful feminist # heforshe # semst,FAVOR,Positive,feminist movement
"@ shunter395 true , but it 's in quotes , and i had to take the opportunity to promote # semst",NONE,Other,feminist movement
"grr ! that subject is not allowed to be joked about ! - typical feminist , regarding every topic of humor # spankafeminist # semst",AGAINST,Negative,feminist movement
@ deanesmay @ jenmurray41 bc feminists know everything about being a man . # spankafeminist # gamergate # semst,AGAINST,Negative,feminist movement
what ! ? women take pictures of themselves naked or in sexy lingerie & text them ? fucking patriarchy ! # tweetlikeafeminist # sjwlogic # semst,AGAINST,Negative,feminist movement
the fact that chris brown is somehow still famous is why i need # semst,NONE,Other,feminist movement
god did not want you to have the same opportunity as men so are you saying god is wrong ? # semst,AGAINST,Negative,feminist movement
"rules to live by seek logic in things , even if it looks like a waste of time , including feminism . # gamergate # semst",AGAINST,Negative,feminist movement
"feminism on twitter is the black hole of human intelligence , just like creationism . # gamergate # semst",AGAINST,Negative,feminist movement
the rule of attention is you always get both : wanted and unwanted . but feminists hypocrites only want one . # gamergate # semst,AGAINST,Negative,feminist movement
the retarded tantrums of # gamergate feminists show the effects of a lifetime of never facing intellectual challenge . # semst,AGAINST,Negative,feminist movement
"@ hiddentara no one wants to see # feminists naked , so the petty , vindictive bytches want to drag everyone else down to their level . # semst",AGAINST,Negative,feminist movement
"creationist ok , you clearly do n't know what the word of god is ! feminist ok you clearly do n't know what feminism is ! # semst",AGAINST,Negative,feminist movement
task 1.present a feminist the fact most infanticides are perpetrated by the mother . 2.she will blame it on a male ( s ) . # semst,AGAINST,Negative,feminist movement
`` if feminists were honest `` '' i want a worldwide matriarchal dictatorship with all men enslaved to women '' '' # gamergate # semst '',AGAINST,Negative,feminist movement
`` @ abbeysaurusrex_ c ) the hell was that video ? d ) the guy spelled `` '' break '' '' wrong . e ) if megalodon is alive maybe it 's a she brewer # semst '',NONE,Negative,feminist movement
@ orange_kae a lot of people get indoctrinated in a movement by reading comments and articles . for example # meinkamp . # equality # semst,NONE,Other,feminist movement
`` dear lying feminist journalists if candy crush saga is `` '' hard core gaming '' '' then masturbation is marriage . # gamergate # semst '',AGAINST,Negative,feminist movement
@ patelology @ jameelajamil please rt for our gender equality project ! # semst,FAVOR,Positive,feminist movement
"@ arieelrosee @ nataliaxmoreno well you are right , its pointless for you to try . youre still an example of why there are # semst",NONE,Negative,feminist movement
anti feminism - because being a good person is n't for everybody . # semst,AGAINST,Negative,feminist movement
feminists are so stupid they think they 're the only ones who can have freedom of speech lmaooo # semst,AGAINST,Negative,feminist movement
"with or without this farmer 's tan , i bang bare bitches # misogynistcolloquialisms # dontsaybitch # semst",NONE,Negative,feminist movement
patriarchy theory - designed to project the prejudice and insecurity of feminists onto men # semst,AGAINST,Negative,feminist movement
`` # likeafeminist i think any woman who does n't identify as a feminist has `` '' internalised misogyny # semst '',FAVOR,Negative,feminist movement
rt @ steveoortcloud : my dream in life is to fuck a canadian slut in her eye-socket . # yesallwomen # thisfuckingguy # semst,NONE,Negative,feminist movement
"'half victims , half accomplices , like everyone else ' simone de beavoir # semst",NONE,Negative,feminist movement
"@ jaclynf , @ jessicavalenti , @ amandamarcotte and @ pennyred are why feminists do n't live on the same planet as us . # semst",AGAINST,Negative,feminist movement
@ chelss_21x love how it does n't distract female teachers # semst,NONE,Negative,feminist movement
why is it bad for the garrick club to be men only but not bad for my gym to have a women only room ? # hypocrites # semst,AGAINST,Negative,feminist movement
"# likeafeminist if you do n't identify as a feminist , clearly you do n't love yourself sweetie . # semst",FAVOR,Negative,feminist movement
do n't you just love how feminists are more focused on bondage books being romanticized than they are genital mutilation # semst,AGAINST,Negative,feminist movement
@ actortrivia let 's be pretty and put our tits on full display and then get pissed when people look . # logic # wtf # semst,AGAINST,Negative,feminist movement
if women did n't have double standards then they would have no standards . # magicmikexxl # yesallwomen # semst,AGAINST,Negative,feminist movement
why do feminists hate @ lauren_southern so much ? because she 's one thing none of them are : beautiful . # gamergate # semst,AGAINST,Negative,feminist movement
the majority of anti-abortion leaders are men and none of them will ever be pregnant . # genderequity # semst,AGAINST,Negative,feminist movement
when a feminist is irritable and preaching feminism you know she 's misplaced her vibrator . # feminist # feminists # semst,AGAINST,Negative,feminist movement
"# singlebecause i refuse to be man 's 'other ' and bcs i want to be my full self , bcs i want a feminist man , who 's a man 's man . # semst",FAVOR,Negative,feminist movement
a vote by a woman is a wasted vote @ femfreq @ feministculture # semst,AGAINST,Negative,feminist movement
# sex male caste general religion hindu . none of these were in my hand ! ! ! gurrr # feminazis pseudo # semst,AGAINST,Negative,feminist movement
`` @ pobreclta @ justlove_katie @ willbrianna `` '' running your dick sucker '' '' yes because that is the purpose of your mouth lol # semst '',AGAINST,Negative,feminist movement
"with or without someone by my side , i 'm gon na achieve all the goals i have set . # strongwomen # goals # semst",AGAINST,Positive,feminist movement
ashamed of my fellow man . making pigs of ourselves at every given opportunity . # feminist # ashamed # semst,AGAINST,Negative,feminist movement
"@ zaralovesscript a bloke we both know , @ biggoodjohn , asked me to offer congrats for being clever ; still seems stunned girls are . # semst",AGAINST,Positive,feminist movement
shut up and go back to the kitchen bitch # semst,AGAINST,Negative,feminist movement
@ fingilgun and the sad part is they dont they hate people with their own thought experiences and worse of all voice # semst,AGAINST,Negative,feminist movement
"i guess what i am begging for at this point , is like , some really sexist views .. i know they are out there # feministsareugly # semst",AGAINST,Negative,feminist movement
`` the lack intellectual integrity in a group of atheists is easy to spot : just count their `` '' feministatheists '' '' # gamergate # semst '',AGAINST,Negative,feminist movement
"hey fellow feminists , we need to fight back against this ridiculous war-glorifying that celebrates # men . # triggered # transpatriot # semst",AGAINST,Negative,feminist movement
heterosexual male 's sexual orientation is not a social/capitalist construct that it can be changed with a blink of an eye . # semst,AGAINST,Other,feminist movement
`` the left 10 years ago `` '' keep government out of our bedrooms '' '' today : `` '' you must verbally consent to every step '' '' `` '' no drunk sex # semst '',AGAINST,Negative,feminist movement
feminism appeared for ray rice domestic violence but disappear for hope sole 's # doublestandards # semst,AGAINST,Negative,feminist movement
"spanish civil war publishing cookbooks & author gender points to women 's lack of access to education , ind wealth # osfc15 # semst",AGAINST,Negative,feminist movement
feminists like you are like religious people who can not understand why atheists reject their nonsense @ linneareithis # semst,AGAINST,Negative,feminist movement
rethink your beach clothes . bc it may oppress some people ! ! # thisoppresseswomen # semst,AGAINST,Negative,feminist movement
dear feminists so i am a waste of time for not joining your feminist cult ? mormons say the same when close the door . # semst,AGAINST,Negative,feminist movement
"if masculinity is toxic , then i must be a nuclear waste facility . # gamergate # dumbfeminist # semst",AGAINST,Negative,feminist movement
# magicmikexxl is the most feminist movie i have seen since # madmax . good work ! # semst,AGAINST,Positive,feminist movement
"# wageequality means individuals with equal responsibilities , training , proficiency deserve equal pay . # womenrights # semst",AGAINST,Positive,feminist movement
do you know the difference between activism and advocacy ? # sdg # youthdevelopment # semst,AGAINST,Other,feminist movement
girls over 130 should n't wear a swim suit # womenintech # semst,AGAINST,Negative,feminist movement
"it 's hard being a woman , constantly annoyed by things that do n't really matter on the grand scheme of things . wish i was a man # semst",AGAINST,Negative,feminist movement
